id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus
ASV_1018	995	0.000322893122376493	574.340760480088	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus
ASV_1019	973	0.000320615581917281	862.129980525067	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella
ASV_102	1265	0.000353731871241599	1869.85710687073	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_1020	481	0.00027693159789532	144.234895112974	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1021	1201	0.000345901072293324	672.409376488334	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1022	584	0.000285062713797035	212.990889173783	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1023	724	0.000296912114014252	335.276380810815	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_1024	1149	0.000339789330615019	973.620956515212	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aliihoeflea
ASV_1025	66	0.000248200546041201	34.5210573926674	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1026	1277	0.000355239786856128	925.623516361755	Bacteria	Desulfobacterota	NA	NA	NA	NA
ASV_1027	918	0.000315059861373661	385.879178340713	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_1028	1096	0.000333778371161549	565.852233254258	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_103	1360	0.000366032210834553	1483.19481971339	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas
ASV_1030	1005	0.000323939099449304	554.241410913681	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_1031	1322	0.00036101083032491	1214.84202216866	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora
ASV_1032	1181	0.000343524562006183	1081.78822413307	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus
ASV_1033	968	0.000320102432778489	778.752678086	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria
ASV_1035	144	0.000253228665484933	14.290204191583	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA
ASV_1036	866	0.000309981401115933	502.450057051205	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium
ASV_1037	1051	0.000328839197632358	576.232474941623	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_104	610	0.000287191269385411	244.653938221282	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylobacillus
ASV_1040	914	0.000314663310258024	518.521103417351	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	NA	NA
ASV_1042	765	0.000300571085061617	226.857543522702	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_1043	359	0.000267881060809001	83.2536843702386	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
ASV_1044	1050	0.000328731097961867	601.809631536439	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1045	935	0.00031675641431739	531.336200856266	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_13
ASV_1046	1294	0.000357398141529664	1129.11252720857	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1048	792	0.000303030303030303	321.880666988706	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
ASV_1049	680	0.000293083235638921	242.608023083417	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_105	1019	0.000325414904002603	523.790885889922	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA
ASV_1050	148	0.000253485424588086	19.3551054950761	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1052	1277	0.000355239786856128	897.102673701061	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_1053	1078	0.00033178500331785	787.664602420957	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_1054	739	0.000298240381747689	244.550981655824	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_1055	977	0.000321027287319422	584.764986483461	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1056	1115	0.000335908632851864	564.920136025878	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1057	262	0.000261096605744125	133.904560027504	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
ASV_1058	1153	0.000340251786321878	592.437163185174	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA
ASV_1059	945	0.000317762948840165	360.149254129223	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Pseudoflavitalea
ASV_106	1498	0.00038550501156515	1903.74076353999	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_1060	1235	0.000350017500875044	820.451329510077	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1061	164	0.000254582484725051	14.8656754698401	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1062	306	0.000264061262212833	62.0847237492544	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas
ASV_1063	950	0.000318268618714195	444.774225196325	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1064	1078	0.00033178500331785	515.773366813274	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_1065	1387	0.000369685767097967	1072.96161186914	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_1066	1040	0.000327653997378768	688.61914632251	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_1069	737	0.00029806259314456	151.041923693271	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_107	1065	0.000330360092500826	851.517395451701	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1072	528	0.000280583613916947	146.81300034692	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_1074	326	0.000265533722782793	56.5982056737737	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
ASV_1075	1008	0.000324254215304799	581.519327157523	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA
ASV_1076	1276	0.000355113636363636	917.533941934911	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_1079	784	0.00030229746070133	268.187232927313	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_108	1410	0.000372856077554064	1066.25624763131	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1080	901	0.000313381385145722	319.088254700549	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_1081	1021	0.000325626831650928	656.645021559588	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA
ASV_1082	685	0.000293513354857646	319.891241314451	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1083	1282	0.000355871886120996	1002.64377237452	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga
ASV_1084	1209	0.000346860908775581	1025.06634014593	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1085	1275	0.00035498757543486	877.657582908816	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_1086	1138	0.0003385240352065	832.781363789959	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_1087	1168	0.000341997264021888	879.429328545376	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_1088	468	0.000275938189845475	209.191272727884	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1089	826	0.000306184935701164	316.221404591309	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV_109	425	0.000272702481592582	95.4041542367963	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_1091	1180	0.000343406593406593	619.445323918775	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1092	828	0.000306372549019608	424.374983121504	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1093	955	0.000318775900541919	478.224452200203	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_1095	1093	0.000333444481493831	584.010997631687	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella
ASV_1096	1153	0.000340251786321878	776.339172979401	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_1097	720	0.00029655990510083	194.40965827281	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_1098	1162	0.000341296928327645	773.011527435199	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_1099	700	0.000294811320754717	216.104076042987	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora
ASV_11	164	0.000254452926208651	25.4445233590758	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_110	1338	0.000363108206245461	1353.96262184923	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
ASV_1100	845	0.000307976593778873	506.757992215263	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_1101	1401	0.000371609067261241	1310.64401938529	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Occallatibacter
ASV_1102	724	0.000296912114014252	293.21829628244	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_1103	98	0.000250125062531266	20.3630337459031	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1104	962	0.000319488817891374	373.079795075892	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_1105	474	0.000276395798783858	230.277863329398	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1106	1010	0.000324464633354964	515.668417558636	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA
ASV_1107	865	0.000309885342423303	387.410718598508	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_1109	1169	0.000342114266164899	830.916891515944	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter
ASV_111	1357	0.00036563071297989	1590.07406355762	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1111	825	0.000306091215182124	335.059192305724	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1113	205	0.000257267815796244	34.6054575267993	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1115	1100	0.000334224598930481	457.640497583777	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1116	1081	0.000332115576220525	628.18004546243	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1117	908	0.000314070351758794	263.900914273033	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1118	255	0.000260552371026576	151.327172559972	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_1119	962	0.000319488817891374	538.975773292074	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	NA
ASV_112	835	0.000307031010132023	364.880847095334	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_1120	198	0.000256805341551104	107.50612518019	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1121	1040	0.000327653997378768	710.331523680963	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1124	148	0.000253292806484296	19.0275396948205	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
ASV_1125	1110	0.000335345405767941	611.464736177729	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_1126	575	0.000284333238555587	237.725093594213	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio
ASV_1127	221	0.000258264462809917	61.4359424076189	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_1128	836	0.000307125307125307	473.335104721849	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella
ASV_1129	1137	0.000338409475465313	857.456465814435	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes
ASV_113	483	0.000277008310249307	239.209330006747	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1131	1007	0.000324149108589951	576.867947846108	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	NA
ASV_1132	1158	0.000340831629175187	602.946894307798	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
ASV_1133	974	0.00032071840923669	532.882532973194	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1134	602	0.000286532951289398	183.271833658914	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_1136	1211	0.000347101700798334	828.881842544412	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_1137	307	0.000264200792602378	35.1012315015627	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus
ASV_1139	832	0.000306748466257669	518.406564627669	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_114	1312	0.000359712230215827	1110.98969565878	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_1140	1127	0.000337268128161889	885.766213921845	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA
ASV_1141	602	0.000286532951289398	207.296029661089	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1143	832	0.000306748466257669	260.628947063573	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA
ASV_1147	944	0.000317662007623888	408.040655793635	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrocosmicus
ASV_1149	731	0.00029753049687593	246.8749563352	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_115	992	0.00032258064516129	675.844093613609	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_1150	980	0.00032133676092545	458.726384658124	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_1153	913	0.000314564328405159	365.860092767341	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1154	1189	0.00034447123665174	578.520714092016	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1155	1196	0.000345303867403315	671.035632717242	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_1156	1365	0.000366703337000367	1224.24902889636	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_1158	991	0.000322476620445018	544.053724977657	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_1159	672	0.000292397660818713	233.40032123239	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_116	1421	0.000374391613627855	1790.73007183325	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_1160	1104	0.000334672021419009	601.38287935988	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_1161	1172	0.000342465753424658	715.722232344181	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
ASV_1162	857	0.000309119010819165	283.888490711636	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_1164	1199	0.000345661942620118	741.256206530549	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	NA	NA
ASV_1165	53	0.000246366100024637	1.83643723735478	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Archangium
ASV_1166	923	0.000315556958030925	386.83013672313	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_1167	491	0.000277700638711469	200.264696563461	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalicibacterium
ASV_1168	994	0.000322788896061975	322.34345803232	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_117	1458	0.000379650721336371	1732.55680810999	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1170	997	0.000323101777059774	416.413669176432	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1171	1059	0.000329706561160567	482.525290530768	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1172	333	0.000266028198989093	65.9511607119222	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_1173	79	0.00024906600249066	3.63710812844317	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_1174	528	0.000280583613916947	186.121161875942	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1176	81	0.00024919013207077	40.7974513881319	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_1177	1044	0.000328083989501312	583.258749599335	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	NA
ASV_1179	1278	0.000355366027007818	1011.06441295262	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_118	131	0.000252397778899546	66.8088672082065	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1181	1043	0.00032797638570023	793.538394463394	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella
ASV_1184	1094	0.000333555703802535	682.782990671983	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix
ASV_1185	758	0.000299940011997601	357.293483369682	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
ASV_1186	1092	0.000333333333333333	705.610457883073	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	NA
ASV_1187	938	0.000317057704502219	476.132421729364	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea
ASV_119	1112	0.000335570469798658	969.694281773684	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1190	60	0.000247770069375619	18.1457513141809	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1191	773	0.000301295570955107	214.110205793467	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_1192	788	0.000302663438256659	270.796472850966	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1
ASV_1193	1074	0.000331345261762757	773.619055052391	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_1194	796	0.000303398058252427	307.070051905729	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV_1195	983	0.000321646831778707	389.09899833124	Bacteria	Desulfobacterota	NA	NA	NA	NA
ASV_1196	1173	0.000342583076396026	761.168759368308	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
ASV_1198	577	0.000284495021337127	158.757186033547	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_12	1404	0.00037202380952381	1740.50505614112	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_120	1080	0.000332005312084993	529.452834764795	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_1200	387	0.000269905533063428	299.212283913297	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1202	206	0.000257334019557386	31.7859913665518	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_1205	1208	0.000346740638002774	760.255740939877	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA
ASV_1206	488	0.000277469478357381	193.355551911144	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
ASV_1207	1146	0.000339443312966735	871.332454277085	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
ASV_1209	979	0.00032123353678124	435.231768930245	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517
ASV_121	1433	0.000376081233546446	1898.54761608015	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1210	1246	0.000351370344342937	819.757067508145	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter
ASV_1211	741	0.000298418382572366	221.415019145035	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_1212	592	0.000285714285714286	93.8236732335168	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_1214	750	0.000299222022740874	309.427098330011	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1215	1289	0.000356760613628255	877.67561562333	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_122	1576	0.000397456279809221	1723.05862851329	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
