id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus
ASV_1023	1503	0.000386249517188104	136.97001536295	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_1024	1742	0.000425531914893617	183.948689514704	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aliihoeflea
ASV_1025	1293	0.000357270453733476	95.0135350815193	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1026	1823	0.000440722785368004	196.950958679481	Bacteria	Desulfobacterota	NA	NA	NA	NA
ASV_1027	1703	0.000418585182084554	165.558372236586	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_1028	1671	0.000413052457662123	150.361214112448	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_103	1860	0.000448028673835125	203.24218422266	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas
ASV_1030	1729	0.000423190859077444	168.621679493927	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_1031	1834	0.000442869796279894	190.411446141151	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora
ASV_1032	1596	0.000400641025641026	148.345580051163	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus
ASV_1033	1746	0.000426257459505541	180.068369282961	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria
ASV_1035	1544	0.000392464678178964	133.520815057169	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA
ASV_1036	1806	0.000437445319335083	193.763029309584	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium
ASV_1037	1750	0.000426985482493595	171.392391997881	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_104	1873	0.000450653447498873	199.362392139414	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylobacillus
ASV_1040	1701	0.000418235048097031	162.994596026835	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	NA	NA
ASV_1042	1886	0.000453309156844968	202.761173557404	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_1043	1389	0.000369959304476508	112.613528415105	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
ASV_1044	1657	0.000410677618069815	161.753589335276	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1045	1674	0.000413564929693962	171.33882108442	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_13
ASV_1046	1824	0.000440917107583774	191.488240617911	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1048	1708	0.000419463087248322	161.873720625877	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
ASV_1049	1572	0.000396825396825397	140.15510201322	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_105	1834	0.000442869796279894	200.838943643067	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA
ASV_1050	1697	0.000417536534446764	172.252707656473	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1052	1761	0.000429000429000429	187.989587903484	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_1053	1797	0.000435729847494553	181.412431643625	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_1054	1659	0.00041101520756268	165.452525463493	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_1055	1842	0.000444444444444444	192.493200613014	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1056	1813	0.000438788942518649	187.307809838775	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1057	1641	0.000407996736026112	146.399428913106	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
ASV_1058	1763	0.0004293688278231	184.599805301976	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA
ASV_1059	1722	0.000421940928270042	171.379505267042	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Pseudoflavitalea
ASV_106	1901	0.000456412596987677	207.508454904603	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_1060	1886	0.000453309156844968	204.852652776681	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1061	1670	0.000412881915772089	153.267826472159	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1062	1557	0.000394477317554241	143.459290089919	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas
ASV_1063	1875	0.0004510599909788	204.939840409201	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1064	1819	0.00043994720633524	182.713832788476	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_1065	1889	0.000453926463912846	204.38221983696	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_1066	1796	0.000435540069686411	183.424317253361	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_1069	1778	0.000432152117545376	172.609953985125	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_107	1812	0.00043859649122807	197.935711853719	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1072	1742	0.000425531914893617	169.487022119496	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_1074	1813	0.000438788942518649	187.247477749764	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
ASV_1075	1799	0.000436109899694723	186.394053038367	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA
ASV_1076	1727	0.000422832980972516	172.897572688105	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_1079	1670	0.000412881915772089	155.394478674742	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_108	1893	0.00045475216007276	208.711957358113	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1080	1820	0.000440140845070423	190.081382403143	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_1081	1815	0.00043917435221783	188.636330098821	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA
ASV_1082	1712	0.000420168067226891	157.863993968331	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1083	1731	0.000423549343498518	171.169077696523	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga
ASV_1084	1879	0.000451875282422052	201.513206799801	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1085	1774	0.000431406384814495	178.495573449821	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_1086	1790	0.000434404865334492	188.880241841145	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_1087	1752	0.000427350427350427	180.992448780105	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_1088	1578	0.000397772474144789	147.554091095668	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1089	1766	0.000429922613929493	179.010872109484	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV_109	1845	0.000445037828215398	202.414899873957	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_1091	1754	0.000427715996578272	165.700663344064	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1092	1740	0.000425170068027211	169.650456672758	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1093	1591	0.00039984006397441	149.470173211557	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_1095	1692	0.000416666666666667	160.865255251533	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella
ASV_1096	1730	0.000423370025402202	176.094713789959	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_1097	1768	0.000430292598967298	176.983212284305	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_1098	1687	0.000415800415800416	174.689674261057	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_1099	1839	0.000443852640923213	192.667293745432	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora
ASV_11	1770	0.000430663221360896	189.142570881939	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_110	1867	0.000449438202247191	198.991428748786	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
ASV_1100	1590	0.000399680255795364	145.744170417803	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_1101	1861	0.000448229493500672	193.943207857782	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Occallatibacter
ASV_1102	1727	0.000422832980972516	165.957460807285	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_1103	1558	0.000394632991318074	135.907889209738	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1104	1686	0.000415627597672485	152.925648286306	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_1105	1515	0.000388048117966628	134.648647907203	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1106	1769	0.000430477830391735	187.289680064559	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA
ASV_1107	1713	0.000420344682639765	168.452676824592	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_1109	1782	0.000432900432900433	179.491354561169	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter
ASV_111	1800	0.00043630017452007	186.872810083225	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1111	1813	0.000438788942518649	193.535950767349	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1113	1528	0.000390015600624025	136.391718768662	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1115	1736	0.000424448217317487	160.62235036062	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1116	1830	0.000442086648983201	188.525751057069	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1117	1640	0.000407830342577488	148.438332481329	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1118	1632	0.00040650406504065	151.24927839206	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
ASV_1119	1814	0.000438981562774363	193.230150763866	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	NA
ASV_112	1746	0.000426257459505541	184.103925235147	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_1120	1540	0.000391849529780564	141.346351840694	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1121	1724	0.000422297297297297	175.168625773797	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1124	1494	0.000384911470361817	124.983479463712	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
ASV_1125	1675	0.000413736036408771	173.587981484517	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_1126	1557	0.000394477317554241	139.067591339858	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio
ASV_1127	1593	0.00040016006402561	145.043953579569	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_1128	1490	0.000384319754035357	142.659707871356	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella
ASV_1129	1783	0.00043308791684712	181.507577266733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes
ASV_113	1773	0.00043122035360069	186.104445419849	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1131	1733	0.000423908435777872	182.795871083066	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	NA
ASV_1132	1746	0.000426257459505541	180.339732889016	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
ASV_1133	1670	0.000412881915772089	158.531810017951	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1134	1563	0.000395413206801107	144.003523877648	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
ASV_1136	1867	0.000449438202247191	199.664939398883	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_1137	1504	0.000386398763523957	133.654125291789	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus
ASV_1139	1743	0.00042571306939123	169.902820758924	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_114	1843	0.000444642063139173	198.862953625801	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_1140	1652	0.00040983606557377	161.374850234404	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA
ASV_1141	1615	0.00040371417036738	141.060643611054	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1143	1782	0.000432900432900433	185.492349651487	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA
ASV_1147	1728	0.000423011844331641	174.300597427499	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrocosmicus
ASV_1149	1664	0.000411861614497529	164.693913582979	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_115	1872	0.00045045045045045	208.720422111796	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_1150	1646	0.000408830744071954	148.637390751516	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_1153	1810	0.000438212094653812	184.759201317308	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1154	1779	0.000432338953739732	176.045300421422	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1155	1820	0.000440140845070423	186.174530050312	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_1156	1859	0.000447828034034931	191.526379767965	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_1158	1650	0.000409500409500409	158.864967639133	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_1159	1691	0.00041649312786339	164.089525925091	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_116	1793	0.000434971726837756	190.093940539434	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_1160	1766	0.000429922613929493	182.241767742638	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_1161	1838	0.000443655723158829	192.060685988747	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
ASV_1162	1625	0.000405350628293474	152.943126969818	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_1164	1743	0.00042571306939123	175.014277556527	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	NA	NA
ASV_1165	1522	0.000389105058365759	133.035491685349	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Archangium
ASV_1166	1730	0.000423370025402202	175.490178662792	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_1167	1561	0.000395100750691426	139.15198750089	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalicibacterium
ASV_1168	1673	0.000413393964448119	150.689308409447	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_117	1872	0.00045045045045045	202.841109920438	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1170	1786	0.000433651344319167	175.539972560741	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_1171	1742	0.000425531914893617	169.819748610789	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1172	1684	0.000415282392026578	158.675427695804	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_1173	1568	0.000396196513470681	139.646391164728	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_1174	1624	0.000405186385737439	150.991301774463	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1176	1480	0.000382848392036753	133.008964200925	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_1177	1710	0.000419815281276238	174.112890905476	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	NA
ASV_1179	1705	0.000418935902806871	166.62823958167	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_118	1642	0.000408163265306122	162.893940478657	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1181	1676	0.000413907284768212	173.169705126124	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella
ASV_1184	1836	0.000443262411347518	194.647252958682	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix
ASV_1185	1754	0.000427715996578272	174.385284927453	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
ASV_1186	1722	0.000421940928270042	173.018787652143	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	NA
ASV_1187	1791	0.000434593654932638	182.103946776372	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea
ASV_119	1741	0.000425350914504466	168.341098674207	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1190	1560	0.000394944707740916	138.451075628312	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1191	1612	0.000403225806451613	153.148301252312	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_1192	1728	0.000423011844331641	175.735608938737	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1
ASV_1193	1737	0.000424628450106157	166.303807076676	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_1194	1828	0.000441696113074205	187.805903163673	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV_1195	1742	0.000425531914893617	185.550767582707	Bacteria	Desulfobacterota	NA	NA	NA	NA
ASV_1196	1779	0.000432338953739732	176.58353403398	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
ASV_1198	1443	0.000377500943752359	125.384190388682	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_12	1812	0.00043859649122807	198.648247460693	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_120	1787	0.000433839479392625	176.52154961995	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_1200	1204	0.000346260387811634	83.2536932472789	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1202	1549	0.000393236335037357	143.104341889879	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_1205	1828	0.000441696113074205	190.277840992412	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA
ASV_1206	1648	0.000409165302782324	165.325354068377	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
ASV_1207	1700	0.000418060200668896	170.527682484253	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
ASV_1209	1639	0.00040766408479413	159.654917979475	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517
ASV_121	1873	0.000450653447498873	202.231157007734	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1210	1646	0.000408830744071954	162.647045916323	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter
ASV_1211	1693	0.000416840350145894	162.957900679479	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
ASV_1212	1689	0.000416146483562214	158.079280516754	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_1214	1771	0.000430848772081	189.097914655141	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_1215	1835	0.000443066016836509	194.261577323152	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
